project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-LGG,protein,primary_diagnosis,0.01,node,True,0.5-1,,0.2868217054263566,0.2000396118043177,0.3507625272331154,0.2563025210084033,,0.6904379084967319,0.6986646347536473,0.2868217054263566,0.2868217054263566,0.2868217054263566,0.1736747318142667,0.2868217054263566,0.2452934662236987
TCGA-LGG,protein,primary_diagnosis,0.01,node,True,0.8-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6850599128540305,0.6931993745014476,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.01,node,False,,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.01,node,False,0-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.01,node,False,0.3-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.01,node,False,0.5-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.01,node,False,0.8-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,edge,True,,,0.4031007751937984,0.4144047040060289,0.4118518518518518,0.4935472395714877,,0.6931590413943356,0.7029466360531925,0.4031007751937984,0.4031007751937984,0.4031007751937984,0.4252276839468947,0.4031007751937984,0.5220395005852707
TCGA-LGG,protein,primary_diagnosis,0.001,edge,True,0-1,,0.4728682170542636,0.4733804601897664,0.4691067538126361,0.5040709863000341,,0.7141633986928104,0.7262091392680151,0.4728682170542636,0.4728682170542636,0.4728682170542636,0.4885018189937949,0.4728682170542636,0.5308314426858871
TCGA-LGG,protein,primary_diagnosis,0.001,edge,True,0.3-1,,0.4418604651162791,0.4511080608641584,0.4442701525054466,0.5091346153846154,,0.7097167755991286,0.7204817910582695,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.4653252673672413,0.4418604651162791,0.5384727191413238
TCGA-LGG,protein,primary_diagnosis,0.001,edge,True,0.5-1,,0.4418604651162791,0.4528395061728394,0.4474074074074074,0.5202508960573476,,0.7096187363834422,0.7197737317840257,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.4655756531725523,0.4418604651162791,0.5493873468367092
TCGA-LGG,protein,primary_diagnosis,0.001,edge,True,0.8-1,,0.4108527131782946,0.4217330538085255,0.4185185185185185,0.4984567901234567,,0.7115915032679738,0.7213341432509046,0.4108527131782946,0.4108527131782946,0.4108527131782946,0.4333772122275852,0.4108527131782946,0.5273471145564168
TCGA-LGG,protein,primary_diagnosis,0.001,edge,False,,,0.3953488372093023,0.4069325735992402,0.4051851851851851,0.4883931550598217,,0.7129629629629629,0.7225248941830045,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.4169040835707502,0.3953488372093023,0.516436702483214
TCGA-LGG,protein,primary_diagnosis,0.001,edge,False,0-1,,0.3953488372093023,0.4069325735992402,0.4051851851851851,0.4883931550598217,,0.7129629629629629,0.7225248941830045,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.4169040835707502,0.3953488372093023,0.516436702483214
TCGA-LGG,protein,primary_diagnosis,0.001,edge,False,0.3-1,,0.3953488372093023,0.4069325735992402,0.4051851851851851,0.4883931550598217,,0.7129629629629629,0.7225248941830045,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.4169040835707502,0.3953488372093023,0.516436702483214
TCGA-LGG,protein,primary_diagnosis,0.001,edge,False,0.5-1,,0.3953488372093023,0.4069325735992402,0.4051851851851851,0.4883931550598217,,0.7129629629629629,0.7225248941830045,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.4169040835707502,0.3953488372093023,0.516436702483214
TCGA-LGG,protein,primary_diagnosis,0.001,edge,False,0.8-1,,0.3953488372093023,0.4069325735992402,0.4051851851851851,0.4883931550598217,,0.7129629629629629,0.7225248941830045,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.4169040835707502,0.3953488372093023,0.516436702483214
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,,,0.4031007751937984,0.4144047040060289,0.4118518518518518,0.4935472395714877,,0.711958605664488,0.721665308855548,0.4031007751937984,0.4031007751937984,0.4031007751937984,0.4252276839468947,0.4031007751937984,0.5220395005852707
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0-1,,0.4728682170542636,0.4733804601897664,0.4691067538126361,0.5040709863000341,,0.7132156862745097,0.7251545412993338,0.4728682170542636,0.4728682170542636,0.4728682170542636,0.4885018189937949,0.4728682170542636,0.5308314426858871
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.3-1,,0.4418604651162791,0.4510730097399984,0.4466666666666667,0.5137437810945275,,0.709479302832244,0.7201495873104343,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.4641458360243284,0.4418604651162791,0.5426501214855953
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.5-1,,0.4341085271317829,0.4450340307945486,0.44,0.5148286072017755,,0.7089847494553375,0.7191771429622014,0.4341085271317829,0.4341085271317829,0.4341085271317829,0.4576830913852062,0.4341085271317829,0.5440218125495891
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.8-1,,0.4031007751937984,0.4144047040060289,0.4118518518518518,0.4935472395714877,,0.711958605664488,0.721665308855548,0.4031007751937984,0.4031007751937984,0.4031007751937984,0.4252276839468947,0.4031007751937984,0.5220395005852707
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,,,0.3875968992248062,0.3986667594368847,0.3977777777777778,0.4821489621489621,,0.7132429193899782,0.7228205140965261,0.3875968992248062,0.3875968992248062,0.3875968992248062,0.4085000943497774,0.3875968992248062,0.5101632734190874
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0-1,,0.3875968992248062,0.3986667594368847,0.3977777777777778,0.4821489621489621,,0.7132429193899782,0.7228205140965261,0.3875968992248062,0.3875968992248062,0.3875968992248062,0.4085000943497774,0.3875968992248062,0.5101632734190874
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.3-1,,0.3875968992248062,0.3986667594368847,0.3977777777777778,0.4821489621489621,,0.7132429193899782,0.7228205140965261,0.3875968992248062,0.3875968992248062,0.3875968992248062,0.4085000943497774,0.3875968992248062,0.5101632734190874
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.5-1,,0.3875968992248062,0.3986667594368847,0.3977777777777778,0.4821489621489621,,0.7132429193899782,0.7228205140965261,0.3875968992248062,0.3875968992248062,0.3875968992248062,0.4085000943497774,0.3875968992248062,0.5101632734190874
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.8-1,,0.3875968992248062,0.3986667594368847,0.3977777777777778,0.4821489621489621,,0.7132429193899782,0.7228205140965261,0.3875968992248062,0.3875968992248062,0.3875968992248062,0.4085000943497774,0.3875968992248062,0.5101632734190874
TCGA-LGG,protein,primary_diagnosis,0.001,node,True,,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6595228758169934,0.6670006284153062,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,True,0-1,,0.2945736434108527,0.2269040949713218,0.352636165577342,0.5773844641101279,,0.7054782135076252,0.714009385381216,0.2945736434108527,0.2945736434108527,0.2945736434108527,0.204173142125067,0.2945736434108527,0.6203608424229952
TCGA-LGG,protein,primary_diagnosis,0.001,node,True,0.3-1,,0.2790697674418604,0.1954887218045112,0.340958605664488,0.239085772984078,,0.6951840958605665,0.703460330661739,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1697994987468671,0.2790697674418604,0.2278042546075656
TCGA-LGG,protein,primary_diagnosis,0.001,node,True,0.5-1,,0.2868217054263566,0.2000396118043177,0.3507625272331154,0.2563025210084033,,0.6904379084967319,0.6986646347536473,0.2868217054263566,0.2868217054263566,0.2868217054263566,0.1736747318142667,0.2868217054263566,0.2452934662236987
TCGA-LGG,protein,primary_diagnosis,0.001,node,True,0.8-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6850599128540305,0.6931993745014476,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,False,,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,False,0-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,False,0.3-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,False,0.5-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.001,node,False,0.8-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7022178649237473,0.7127036327892619,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0-1,,0.4728682170542636,0.4712602042155551,0.466710239651416,0.4997821350762527,,0.7120326797385621,0.7248468548719362,0.4728682170542636,0.4728682170542636,0.4728682170542636,0.4876435976463996,0.4728682170542636,0.5271317829457365
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.3-1,,0.4573643410852713,0.4598703148103256,0.4542919389978213,0.4940625769894062,,0.7099607843137256,0.7214445686483936,0.4573643410852713,0.4573643410852713,0.4573643410852713,0.4749800058273578,0.4573643410852713,0.5211765986581642
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.5-1,,0.4651162790697674,0.4702639564289153,0.4664923747276688,0.5108159006464091,,0.7077058823529412,0.7184673308709573,0.4651162790697674,0.4651162790697674,0.4651162790697674,0.4833433355890153,0.4651162790697674,0.5372901478538057
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.8-1,,0.4573643410852713,0.4650331282937658,0.4590849673202615,0.5141260805397427,,0.7093529411764706,0.7195407398283912,0.4573643410852713,0.4573643410852713,0.4573643410852713,0.4787861090126377,0.4573643410852713,0.5418732134013896
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7078082788671023,0.7177867112003832,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7078082788671023,0.7177867112003832,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.3-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7078082788671023,0.7177867112003832,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.5-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7078082788671023,0.7177867112003832,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.8-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7078082788671023,0.7177867112003832,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7094847494553377,0.7196825991234949,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0-1,,0.4651162790697674,0.4647479387106828,0.4593028322440087,0.494949494949495,,0.7122941176470589,0.7250549721702285,0.4651162790697674,0.4651162790697674,0.4651162790697674,0.4811317266684643,0.4651162790697674,0.5224923655156214
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.3-1,,0.4573643410852713,0.4608026878756857,0.4542919389978213,0.4972222222222222,,0.7092167755991285,0.7205523599130476,0.4573643410852713,0.4573643410852713,0.4573643410852713,0.4762538220979372,0.4573643410852713,0.5248708010335917
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.5-1,,0.4651162790697674,0.4702639564289153,0.4664923747276688,0.5108159006464091,,0.7089095860566449,0.7196541213766331,0.4651162790697674,0.4651162790697674,0.4651162790697674,0.4833433355890153,0.4651162790697674,0.5372901478538057
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.8-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7094847494553377,0.7196825991234949,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7085599128540304,0.7185634621011037,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7085599128540304,0.7185634621011037,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.3-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7085599128540304,0.7185634621011037,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.5-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7085599128540304,0.7185634621011037,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.8-1,,0.4496124031007752,0.4576126339882394,0.4516775599128539,0.5088985088985089,,0.7085599128540304,0.7185634621011037,0.4496124031007752,0.4496124031007752,0.4496124031007752,0.4713135040206933,0.4496124031007752,0.536751792565746
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6595228758169934,0.6670006284153062,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0-1,,0.2945736434108527,0.2269040949713218,0.352636165577342,0.5773844641101279,,0.7054782135076252,0.714009385381216,0.2945736434108527,0.2945736434108527,0.2945736434108527,0.204173142125067,0.2945736434108527,0.6203608424229952
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.3-1,,0.2790697674418604,0.1954887218045112,0.340958605664488,0.239085772984078,,0.6951840958605665,0.703460330661739,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1697994987468671,0.2790697674418604,0.2278042546075656
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.5-1,,0.2868217054263566,0.2000396118043177,0.3507625272331154,0.2563025210084033,,0.6904379084967319,0.6986646347536473,0.2868217054263566,0.2868217054263566,0.2868217054263566,0.1736747318142667,0.2868217054263566,0.2452934662236987
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.8-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6850599128540305,0.6931993745014476,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,0-1,,0.2790697674418604,0.1879108545775212,0.343355119825708,0.237037037037037,,0.6824444444444445,0.6905403898179303,0.2790697674418604,0.2790697674418604,0.2790697674418604,0.1612134635390449,0.2790697674418604,0.2253229974160206
